,0,1,2,3
452,C2H8N1Sn1F3,C2H8N1,Sn1,F3
453,C3H10N1Sn1F3,C3H10N1,Sn1,F3
454,C3H10N1Sn1F3,C3H10N1,Sn1,F3
455,C3H10N1Sn1F3,C3H10N1,Sn1,F3
456,C3H10N1Sn1F3,C3H10N1,Sn1,F3
457,C3H10N1Sn1F3,C3H10N1,Sn1,F3
458,C3H10N1Sn1F3,C3H10N1,Sn1,F3
459,C3H10N1Sn1F3,C3H10N1,Sn1,F3
460,C3H10N1Sn1F3,C3H10N1,Sn1,F3
461,C3H10N1Sn1F3,C3H10N1,Sn1,F3
462,C3H10N1Sn1F3,C3H10N1,Sn1,F3
463,C4H12N1Sn1F3,C4H12N1,Sn1,F3
464,C4H12N1Sn1F3,C4H12N1,Sn1,F3
465,C4H12N1Sn1F3,C4H12N1,Sn1,F3
466,C4H12N1Sn1F3,C4H12N1,Sn1,F3
467,C3H10N1Sn1F3,C3H10N1,Sn1,F3
468,C3H10N1Sn1F3,C3H10N1,Sn1,F3
469,C3H10N1Sn1F3,C3H10N1,Sn1,F3
470,C3H10N1Sn1F3,C3H10N1,Sn1,F3
471,C3H10N1Sn1F3,C3H10N1,Sn1,F3
472,C3H10N1Sn1F3,C3H10N1,Sn1,F3
473,C3H10N1Sn1F3,C3H10N1,Sn1,F3
474,C3H10N1Sn1F3,C3H10N1,Sn1,F3
475,C3H10N1Sn1F3,C3H10N1,Sn1,F3
476,C2H8N1Sn1F3,C2H8N1,Sn1,F3
477,C2H8N1Sn1F3,C2H8N1,Sn1,F3
478,C2H8N1Sn1F3,C2H8N1,Sn1,F3
479,C2H8N1Sn1F3,C2H8N1,Sn1,F3
480,C2H8N1Sn1F3,C2H8N1,Sn1,F3
481,C2H8N1Sn1F3,C2H8N1,Sn1,F3
482,C2H8N1Sn1F3,C2H8N1,Sn1,F3
483,C2H8N1Sn1F3,C2H8N1,Sn1,F3
484,C2H8N1Sn1F3,C2H8N1,Sn1,F3
485,C2H7N2Sn1F3,C2H7N2,Sn1,F3
486,C2H7N2Sn1F3,C2H7N2,Sn1,F3
487,C2H7N2Sn1F3,C2H7N2,Sn1,F3
488,C2H7N2Sn1F3,C2H7N2,Sn1,F3
489,C2H7N2Sn1F3,C2H7N2,Sn1,F3
490,C2H7N2Sn1F3,C2H7N2,Sn1,F3
491,C1H6N1Sn1F3,C1H6N1,Sn1,F3
492,C1H6N1Sn1F3,C1H6N1,Sn1,F3
493,C1H6N1Sn1F3,C1H6N1,Sn1,F3
494,C1H6N1Sn1F3,C1H6N1,Sn1,F3
495,C1H6N1Sn1F3,C1H6N1,Sn1,F3
496,C1H6N1Sn1F3,C1H6N1,Sn1,F3
497,C1H6N3Sn1F3,C1H6N3,Sn1,F3
498,C1H6N3Sn1F3,C1H6N3,Sn1,F3
499,H4N1O1Sn3F,H4N1O1,Sn3,F1
500,H4N1O1Sn3F,H4N1O1,Sn3,F1
501,H4N1O1Sn3F,H4N1O1,Sn3,F1
502,H4N1O1Sn3F,H4N1O1,Sn3,F1
503,H4N1O1Sn3F,H4N1O1,Sn3,F1
504,C1H5N2Sn1F3,C1H5N2,Sn1,F3
505,C1H5N2Sn1F3,C1H5N2,Sn1,F3
506,C4H12N1Sn1F3,C4H12N1,Sn1,F3
507,H5N2Sn1F3,H5N2,Sn1,F3
508,H5N2Sn1F3,H5N2,Sn1,F3
509,H5N2Sn1F3,H5N2,Sn1,F3
510,H5N2Sn1F3,H5N2,Sn1,F3
511,H5N2Sn1F3,H5N2,Sn1,F3
512,H5N2Sn1F3,H5N2,Sn1,F3
513,H5N2Sn1F3,H5N2,Sn1,F3
514,H5N2Sn1F3,H5N2,Sn1,F3
515,H4N1Sn1F3,H4N1,Sn1,F3
516,H4N1Sn1F3,H4N1,Sn1,F3
517,H4N1Sn1F3,H4N1,Sn1,F3
518,C3H10N1Sn1F3,C3H10N1,Sn1,F3
519,C3H10N1Sn1F3,C3H10N1,Sn1,F3
520,C3H10N1Sn1F3,C3H10N1,Sn1,F3
521,C3H10N1Sn1F3,C3H10N1,Sn1,F3
522,C3H10N1Sn1F3,C3H10N1,Sn1,F3
523,C3H10N1Sn1F3,C3H10N1,Sn1,F3
524,C3H10N1Sn1F3,C3H10N1,Sn1,F3
525,C3H8N1Sn1F3,C3H8N1,Sn1,F3
526,C3H8N1Sn1F3,C3H8N1,Sn1,F3
527,C3H8N1Sn1F3,C3H8N1,Sn1,F3
528,C3H8N1Sn1F3,C3H8N1,Sn1,F3
529,C3H8N1Sn1F3,C3H8N1,Sn1,F3
530,C3H8N1Sn1F3,C3H8N1,Sn1,F3
531,C3H8N1Sn1F3,C3H8N1,Sn1,F3
532,C3H8N1Sn1F3,C3H8N1,Sn1,F3
533,C3H8N1Sn1F3,C3H8N1,Sn1,F3
534,C3H8N1Sn1F3,C3H8N1,Sn1,F3
535,C3H8N1Sn1F3,C3H8N1,Sn1,F3
536,C3H8N1Sn1F3,C3H8N1,Sn1,F3
537,C3H8N1Sn1F3,C3H8N1,Sn1,F3
538,C3H8N1Sn1F3,C3H8N1,Sn1,F3
539,C3H5N2Sn1F3,C3H5N2,Sn1,F3
540,C3H5N2Sn1F3,C3H5N2,Sn1,F3
541,C3H5N2Sn1F3,C3H5N2,Sn1,F3
542,C3H5N2Sn1F3,C3H5N2,Sn1,F3
543,C3H5N2Sn1F3,C3H5N2,Sn1,F3
544,C3H5N2Sn1F3,C3H5N2,Sn1,F3
545,C3H5N2Sn1F3,C3H5N2,Sn1,F3
546,C3H5N2Sn1F3,C3H5N2,Sn1,F3
547,C3H5N2Sn1F3,C3H5N2,Sn1,F3
548,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
549,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
550,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
551,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
552,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
553,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
554,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
555,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
556,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
557,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
558,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
559,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
560,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
561,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
562,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
563,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
564,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
565,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
566,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
567,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
568,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
569,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
570,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
571,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
572,C4H12N1Sn1Cl3,C4H12N1,Sn1,Cl3
573,C4H12N1Sn1Cl3,C4H12N1,Sn1,Cl3
574,C4H12N1Sn1Cl3,C4H12N1,Sn1,Cl3
575,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
576,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
577,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
578,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
579,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
580,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
581,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
582,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
583,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
584,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
585,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
586,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
587,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
588,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
589,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
590,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
591,C2H8N1Sn1Cl3,C2H8N1,Sn1,Cl3
592,C2H7N2Sn1Cl3,C2H7N2,Sn1,Cl3
593,C2H7N2Sn1Cl3,C2H7N2,Sn1,Cl3
594,C2H7N2Sn1Cl3,C2H7N2,Sn1,Cl3
595,C2H7N2Sn1Cl3,C2H7N2,Sn1,Cl3
596,C2H7N2Sn1Cl3,C2H7N2,Sn1,Cl3
597,C2H7N2Sn1Cl3,C2H7N2,Sn1,Cl3
598,C1H6N1Sn1Cl3,C1H6N1,Sn1,Cl3
599,C1H6N1Sn1Cl3,C1H6N1,Sn1,Cl3
600,C1H6N1Sn1Cl3,C1H6N1,Sn1,Cl3
601,C1H6N1Sn1Cl3,C1H6N1,Sn1,Cl3
602,C1H6N1Sn1Cl3,C1H6N1,Sn1,Cl3
603,C1H6N1Sn1Cl3,C1H6N1,Sn1,Cl3
604,C1H6N3Sn1Cl3,C1H6N3,Sn1,Cl3
605,C1H6N3Sn1Cl3,C1H6N3,Sn1,Cl3
606,H4N1O1Sn3Cl,H4N1O1,Sn3,Cl1
607,H4N1O1Sn3Cl,H4N1O1,Sn3,Cl1
608,H4N1O1Sn3Cl,H4N1O1,Sn3,Cl1
609,H4N1O1Sn3Cl,H4N1O1,Sn3,Cl1
610,H4N1O1Sn3Cl,H4N1O1,Sn3,Cl1
611,H4N1O1Sn3Cl,H4N1O1,Sn3,Cl1
612,C1H5N2Sn1Cl3,C1H5N2,Sn1,Cl3
613,C1H5N2Sn1Cl3,C1H5N2,Sn1,Cl3
614,C1H5N2Sn1Cl3,C1H5N2,Sn1,Cl3
615,C4H12N1Sn1Cl3,C4H12N1,Sn1,Cl3
616,C4H12N1Sn1Cl3,C4H12N1,Sn1,Cl3
617,C4H12N1Sn1Cl3,C4H12N1,Sn1,Cl3
618,H5N2Sn1Cl3,H5N2,Sn1,Cl3
619,H5N2Sn1Cl3,H5N2,Sn1,Cl3
620,H5N2Sn1Cl3,H5N2,Sn1,Cl3
621,H5N2Sn1Cl3,H5N2,Sn1,Cl3
622,H5N2Sn1Cl3,H5N2,Sn1,Cl3
623,H5N2Sn1Cl3,H5N2,Sn1,Cl3
624,H5N2Sn1Cl3,H5N2,Sn1,Cl3
625,H5N2Sn1Cl3,H5N2,Sn1,Cl3
626,H5N2Sn1Cl3,H5N2,Sn1,Cl3
627,H5N2Sn1Cl3,H5N2,Sn1,Cl3
628,H5N2Sn1Cl3,H5N2,Sn1,Cl3
629,H4N1Sn1Cl3,H4N1,Sn1,Cl3
630,H4N1Sn1Cl3,H4N1,Sn1,Cl3
631,H4N1Sn1Cl3,H4N1,Sn1,Cl3
632,H4N1Sn1Cl3,H4N1,Sn1,Cl3
633,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
634,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
635,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
636,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
637,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
638,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
639,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
640,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
641,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
642,C3H10N1Sn1Cl3,C3H10N1,Sn1,Cl3
643,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
644,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
645,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
646,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
647,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
648,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
649,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
650,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
651,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
652,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
653,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
654,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
655,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
656,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
657,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
658,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
659,C3H8N1Sn1Cl3,C3H8N1,Sn1,Cl3
660,C3H5N2Sn1Cl3,C3H5N2,Sn1,Cl3
661,C3H5N2Sn1Cl3,C3H5N2,Sn1,Cl3
662,C3H5N2Sn1Cl3,C3H5N2,Sn1,Cl3
663,C3H5N2Sn1Cl3,C3H5N2,Sn1,Cl3
664,C3H5N2Sn1Cl3,C3H5N2,Sn1,Cl3
665,C3H5N2Sn1Cl3,C3H5N2,Sn1,Cl3
666,C3H5N2Sn1Cl3,C3H5N2,Sn1,Cl3
667,C3H5N2Sn1Cl3,C3H5N2,Sn1,Cl3
668,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
669,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
670,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
671,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
672,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
673,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
674,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
675,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
676,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
677,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
678,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
679,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
680,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
681,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
682,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
683,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
684,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
685,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
686,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
687,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
688,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
689,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
690,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
691,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
692,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
693,C4H12N1Sn1Br3,C4H12N1,Sn1,Br3
694,C4H12N1Sn1Br3,C4H12N1,Sn1,Br3
695,C4H12N1Sn1Br3,C4H12N1,Sn1,Br3
696,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
697,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
698,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
699,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
700,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
701,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
702,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
703,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
704,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
705,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
706,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
707,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
708,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
709,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
710,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
711,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
712,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
713,C2H8N1Sn1Br3,C2H8N1,Sn1,Br3
714,C2H7N2Sn1Br3,C2H7N2,Sn1,Br3
715,C2H7N2Sn1Br3,C2H7N2,Sn1,Br3
716,C2H7N2Sn1Br3,C2H7N2,Sn1,Br3
717,C2H7N2Sn1Br3,C2H7N2,Sn1,Br3
718,C2H7N2Sn1Br3,C2H7N2,Sn1,Br3
719,C2H7N2Sn1Br3,C2H7N2,Sn1,Br3
720,C2H7N2Sn1Br3,C2H7N2,Sn1,Br3
721,C1H6N1Sn1Br3,C1H6N1,Sn1,Br3
722,C1H6N1Sn1Br3,C1H6N1,Sn1,Br3
723,C1H6N1Sn1Br3,C1H6N1,Sn1,Br3
724,C1H6N1Sn1Br3,C1H6N1,Sn1,Br3
725,C1H6N1Sn1Br3,C1H6N1,Sn1,Br3
726,C1H6N1Sn1Br3,C1H6N1,Sn1,Br3
727,C1H6N3Sn1Br3,C1H6N3,Sn1,Br3
728,C1H6N3Sn1Br3,C1H6N3,Sn1,Br3
729,C1H6N3Sn1Br3,C1H6N3,Sn1,Br3
730,H4N1O1Sn3Br,H4N1O1,Sn3,Br1
731,H4N1O1Sn3Br,H4N1O1,Sn3,Br1
732,H4N1O1Sn3Br,H4N1O1,Sn3,Br1
733,H4N1O1Sn3Br,H4N1O1,Sn3,Br1
734,H4N1O1Sn3Br,H4N1O1,Sn3,Br1
735,H4N1O1Sn3Br,H4N1O1,Sn3,Br1
736,H4N1O1Sn3Br,H4N1O1,Sn3,Br1
737,C1H5N2Sn1Br3,C1H5N2,Sn1,Br3
738,C1H5N2Sn1Br3,C1H5N2,Sn1,Br3
739,C1H5N2Sn1Br3,C1H5N2,Sn1,Br3
740,C4H12N1Sn1Br3,C4H12N1,Sn1,Br3
741,C4H12N1Sn1Br3,C4H12N1,Sn1,Br3
742,C4H12N1Sn1Br3,C4H12N1,Sn1,Br3
743,H5N2Sn1Br3,H5N2,Sn1,Br3
744,H5N2Sn1Br3,H5N2,Sn1,Br3
745,H5N2Sn1Br3,H5N2,Sn1,Br3
746,H5N2Sn1Br3,H5N2,Sn1,Br3
747,H5N2Sn1Br3,H5N2,Sn1,Br3
748,H5N2Sn1Br3,H5N2,Sn1,Br3
749,H5N2Sn1Br3,H5N2,Sn1,Br3
750,H5N2Sn1Br3,H5N2,Sn1,Br3
751,H5N2Sn1Br3,H5N2,Sn1,Br3
752,H5N2Sn1Br3,H5N2,Sn1,Br3
753,H5N2Sn1Br3,H5N2,Sn1,Br3
754,H5N2Sn1Br3,H5N2,Sn1,Br3
755,H4N1Sn1Br3,H4N1,Sn1,Br3
756,H4N1Sn1Br3,H4N1,Sn1,Br3
757,H4N1Sn1Br3,H4N1,Sn1,Br3
758,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
759,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
760,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
761,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
762,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
763,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
764,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
765,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
766,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
767,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
768,C3H10N1Sn1Br3,C3H10N1,Sn1,Br3
769,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
770,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
771,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
772,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
773,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
774,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
775,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
776,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
777,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
778,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
779,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
780,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
781,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
782,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
783,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
784,C3H8N1Sn1Br3,C3H8N1,Sn1,Br3
785,C3H5N2Sn1Br3,C3H5N2,Sn1,Br3
786,C3H5N2Sn1Br3,C3H5N2,Sn1,Br3
787,C3H5N2Sn1Br3,C3H5N2,Sn1,Br3
788,C3H5N2Sn1Br3,C3H5N2,Sn1,Br3
789,C3H5N2Sn1Br3,C3H5N2,Sn1,Br3
790,C3H5N2Sn1Br3,C3H5N2,Sn1,Br3
791,C3H5N2Sn1Br3,C3H5N2,Sn1,Br3
792,C2H8N1Sn1I3,C2H8N1,Sn1,I3
793,C2H8N1Sn1I3,C2H8N1,Sn1,I3
794,C2H8N1Sn1I3,C2H8N1,Sn1,I3
795,C2H8N1Sn1I3,C2H8N1,Sn1,I3
796,C2H8N1Sn1I3,C2H8N1,Sn1,I3
797,C2H8N1Sn1I3,C2H8N1,Sn1,I3
798,C2H8N1Sn1I3,C2H8N1,Sn1,I3
799,C2H8N1Sn1I3,C2H8N1,Sn1,I3
800,C2H8N1Sn1I3,C2H8N1,Sn1,I3
801,C2H8N1Sn1I3,C2H8N1,Sn1,I3
802,C2H8N1Sn1I3,C2H8N1,Sn1,I3
803,C2H8N1Sn1I3,C2H8N1,Sn1,I3
804,C3H10N1Sn1I3,C3H10N1,Sn1,I3
805,C3H10N1Sn1I3,C3H10N1,Sn1,I3
806,C3H10N1Sn1I3,C3H10N1,Sn1,I3
807,C3H10N1Sn1I3,C3H10N1,Sn1,I3
808,C3H10N1Sn1I3,C3H10N1,Sn1,I3
809,C3H10N1Sn1I3,C3H10N1,Sn1,I3
810,C3H10N1Sn1I3,C3H10N1,Sn1,I3
811,C3H10N1Sn1I3,C3H10N1,Sn1,I3
812,C3H10N1Sn1I3,C3H10N1,Sn1,I3
